a rep network bll blc ans model.rnd network.rnd assign.rnd network.size metacog communicating ncond cond time.fac avg.degree node.id node.degree node.betweenness score items.taken msgs.sent msgs.rcvd msgs.answers msgs.truthful talkative avg.pathlen clust.global clust.avg betweenness nbhd.infavail nbhd.entropy post.nbhd.infavail post.nbhd.entropy
1 20022 RandomGraph 0.38801244 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 3.3922806 14 4 0.3280899 23125.0 4.0 23.0 114.0 2.0 1.0 0.1052290086114231 2.8766668 0.15 0.18611111 4.3955054 NA NA NA NA
1 20022 RandomGraph 0.43582603 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 3.2210095 24 4 0.3244275 36375.0 8.0 25.0 67.0 0.0 0.0 0.0 2.9 0.14018692 0.22190475 4.90458 NA NA NA NA
1 20022 Tree 0.78431314 1.0 0.2 T T T 250 T T Tree PUSH 0.1 21.019144 145 1 0.0 27500.0 2.0 115.0 123.0 0.0 0.0 0.75 3.6828766 0.0 0.0 5.365753 NA NA NA NA
1 20022 RandomGraph 0.78431314 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 21.019144 218 29 0.026307458 459250.0 2.0 71.0 2596.0 1.0 0.0 0.0 2.0713897 0.08487099 0.08509114 3.4530146 NA NA NA NA
1 20022 Tree 0.78431314 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 21.019144 10 21 0.29413497 321500.0 2.0 58.0 1895.0 3.0 1.0 0.0 3.6828766 0.0 0.0 5.365753 NA NA NA NA
1 20023 RandomGraph 0.41007015 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 48.03119 14 52 0.0088057965 272750.0 4.0 20.0 2805.0 1.0 1.0 0.18757678915754436 1.8045622 0.19508255 0.19521502 1.9522992 NA NA NA NA
1 20023 Tree 0.41007015 1.0 0.2 T T T 250 T T Tree PUSH 0.1 48.03119 134 1 0.0 63875.0 3.0 59.0 65.0 0.0 0.0 0.07178912049898176 3.3710248 0.0 0.0 4.7420497 NA NA NA NA
1 20024 Tree 0.22189522 1.0 0.2 T T T 250 T T Tree PUSH 0.1 59.16946 86 1 0.0 41375.0 4.0 52.0 19.0 0.0 0.0 0.15655220922072993 3.2632303 0.0 0.0 4.5264606 NA NA NA NA
1 20024 RandomGraph 0.22189522 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 59.16946 28 48 0.00531141 125750.0 3.0 8.0 284.0 0.0 0.0 0.0 1.7661045 0.23370677 0.23361671 1.95596 NA NA NA NA
1 20024 RandomGraph 0.22189522 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 59.16946 246 70 0.010368957 134750.0 3.0 7.0 420.0 0.0 0.0 0.0 1.7582972 0.24276227 0.24292348 1.956903 NA NA NA NA
1 20025 RandomGraph 0.48538372 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 4.471592 23 5 0.083850935 44125.0 2.0 10.0 140.0 0.0 0.0 0.0 2.02 0.22321428 0.2744762 2.847826 NA NA NA NA
1 20025 Tree 0.48538372 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 4.471592 14 1 0.0 23375.0 10.0 24.0 63.0 0.0 0.0 0.0 3.5172415 0.0 0.0 5.034483 NA NA NA NA
1 20025 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 2 2 0.25433525 17875.0 5.0 0.0 0.0 0.0 0.0 0.0 3.9166667 0.0 0.0 6.150289 NA NA NA NA
1 20025 Tree 0.5666299 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.5196733 17 1 0.0 23125.0 7.0 118.0 48.0 0.0 0.0 0.036449315827114005 3.965812 0.0 0.0 5.931624 NA NA NA NA
1 20025 RandomGraph 0.6596803 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 23.666199 130 26 0.014423892 374750.0 2.0 47.0 1502.0 1.0 0.0 0.0 1.9866024 0.09857706 0.098354176 3.253389 NA NA NA NA
1 20026 SmallWorld 0.30050537 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 2.7191837 4 2 0.17619048 11500.0 6.0 15.0 22.0 0.0 0.0 0.0 3.61 0.13432837 0.15066667 5.8285713 NA NA NA NA
1 20026 Tree 0.22468519 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 4.0716467 19 1 0.0 5625.0 2.0 7.0 11.0 0.0 0.0 0.0 3.8730159 0.0 0.0 5.7460318 NA NA NA NA
1 20026 SmallWorld 0.13472605 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 69.701126 2 75 0.0089857755 106500.0 3.0 7.0 341.0 0.0 0.0 0.0 1.7200643 0.27923694 0.2789927 1.9608535 NA NA NA NA
1 21000 RandomGraph 0.4813017 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 4.5261717 0 3 0.03723404 33250.0 3.0 7.0 76.0 0.0 0.0 0.0 2.24 0.10526316 0.105809525 3.4760637 NA NA NA NA
1 21000 RandomGraph 0.4813017 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 4.5261717 5 5 0.15425532 45250.0 10.0 24.0 128.0 0.0 0.0 0.0 2.24 0.10526316 0.105809525 3.4760637 NA NA NA NA
1 21000 SmallWorld 0.17788391 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 3.2160687 24 3 0.13921113 17750.0 4.0 6.0 15.0 0.0 0.0 0.0 2.6266668 0.08571429 0.068 3.8097448 NA NA NA NA
1 21000 Tree 0.5331672 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 62.28279 21 1 0.0 247000.0 4.0 26.0 20.0 0.0 0.0 0.0 3.2640524 0.0 0.0 4.528105 NA NA NA NA
1 21000 Tree 0.5331672 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 62.28279 123 1 0.0 137375.0 2.0 20.0 40.0 0.0 0.0 0.0 3.2640524 0.0 0.0 4.528105 NA NA NA NA
1 21000 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 67 2 0.03936904 5125.0 0.0 0.0 0.0 0.0 0.0 0.0 9.766586 0.0 0.0 18.479404 NA NA NA NA
1 21001 SmallWorld 0.61317074 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 31.629086 107 24 0.0056203906 329750.0 11.0 87.0 994.0 1.0 1.0 0.0 1.8891888 0.12736665 0.12785451 2.56588 NA NA NA NA
1 21002 Tree 0.81588054 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.7009478 27 1 0.0 17875.0 6.0 181.0 172.0 0.0 0.0 0.75 4.0343914 0.0 0.0 6.0687833 NA NA NA NA
1 21002 RandomGraph 0.6255423 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 34.284344 214 40 0.012516935 347000.0 4.0 17.0 1560.0 0.0 0.0 0.0 1.8708112 0.1377029 0.13814624 2.3286471 NA NA NA NA
1 21003 Tree 0.30412924 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 2.4473317 7 3 0.63247865 6625.0 2.0 4.0 24.0 0.0 0.0 0.0 5.3846154 0.0 0.0 8.769231 NA NA NA NA
1 21003 SmallWorld 0.08431454 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 5.8841968 2 9 0.25745258 26500.0 2.0 5.0 42.0 0.0 0.0 0.0 1.9233333 0.1598063 0.14320634 2.6585367 NA NA NA NA
1 21003 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 233 3 0.16988009 6750.0 2.0 0.0 0.0 0.0 0.0 0.0 10.217639 0.0 0.0 19.213408 NA NA NA NA
1 21004 SmallWorld 0.26561996 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 5.352299 18 5 0.10191083 22000.0 1.0 2.0 59.0 0.0 0.0 0.0 2.0166667 0.20234604 0.17501587 2.7834394 NA NA NA NA
1 21004 SmallWorld 0.060821056 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 39.547745 78 44 0.009711797 69250.0 0.0 22.0 684.0 1.0 0.0 0.75 1.8429236 0.15971938 0.15938729 2.043495 NA NA NA NA
1 21005 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 24 2 0.2 11250.0 4.0 0.0 0.0 0.0 0.0 0.0 4.18 0.0 0.0 6.6060605 NA NA NA NA
1 21005 Tree 0.26876432 1.0 0.2 T T T 250 T T Tree PUSH 0.1 58.752663 268 1 0.0 37500.0 2.0 26.0 23.0 0.0 0.0 0.18149469967808135 3.2623315 0.0 0.0 4.524663 NA NA NA NA
1 21005 RandomGraph 0.26876432 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 58.752663 54 47 0.0050848667 114250.0 1.0 5.0 303.0 0.0 0.0 0.0 1.7636627 0.23580565 0.23591903 1.9562523 NA NA NA NA
1 21005 Tree 0.26876432 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 58.752663 234 1 0.0 38750.0 0.0 17.0 4.0 0.0 0.0 0.0 3.2646873 0.0 0.0 4.5293746 NA NA NA NA
1 21006 RandomGraph 0.7898028 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 6.853988 3 5 0.037790697 86875.0 26.0 125.0 305.0 0.0 0.0 0.0 1.8666667 0.31054688 0.3291515 2.497093 NA NA NA NA
1 21006 Tree 0.6322115 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 22.640652 69 1 0.0 63875.0 5.0 75.0 66.0 0.0 0.0 0.0 3.6572354 0.0 0.0 5.314471 NA NA NA NA
1 21006 Tree 0.6322115 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 22.640652 110 1 0.0 63625.0 10.0 82.0 54.0 0.0 0.0 0.0 3.6572354 0.0 0.0 5.314471 NA NA NA NA
1 21006 Tree 0.6322115 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 22.640652 158 1 0.0 55000.0 6.0 102.0 28.0 0.0 0.0 0.0 3.6572354 0.0 0.0 5.314471 NA NA NA NA
1 21006 Tree 0.6322115 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 22.640652 134 1 0.0 63875.0 9.0 71.0 12.0 0.0 0.0 0.0 3.6572354 0.0 0.0 5.314471 NA NA NA NA
1 21007 Tree 0.57708675 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.5224915 0 3 1.2430769 43500.0 5.0 87.0 196.0 0.0 0.0 0.04519268218855132 4.0 0.0 0.0 6.0 NA NA NA NA
1 21007 Tree 0.57708675 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.5224915 15 1 0.0 17750.0 3.0 32.0 112.0 0.0 0.0 0.75 4.0 0.0 0.0 6.0 NA NA NA NA
1 21007 SmallWorld 0.62562 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 25.754042 177 28 0.01473715 263375.0 2.0 85.0 2736.0 0.0 0.0 0.75 1.9573013 0.103211425 0.10300382 3.1335378 NA NA NA NA
1 21007 RandomGraph 0.62562 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 25.754042 70 20 0.007884688 254250.0 8.0 103.0 1714.0 0.0 0.0 0.023397717463679347 1.9698313 0.102020495 0.10170026 3.1659548 NA NA NA NA
1 21007 RandomGraph 0.62562 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 25.754042 116 28 0.014855053 254250.0 1.0 90.0 2520.0 0.0 0.0 0.75 1.9698313 0.102020495 0.10170026 3.1659548 NA NA NA NA
1 21008 SmallWorld 0.8413768 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 6.0420284 6 8 0.23131171 76750.0 1.0 3.0 468.0 0.0 0.0 0.0 1.9033333 0.18337408 0.18 2.629055 NA NA NA NA
1 21008 RandomGraph 0.4587724 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 34.942158 217 28 0.005947752 285875.0 4.0 72.0 1524.0 0.0 0.0 0.0669999306331204 1.8653172 0.13921629 0.13986419 2.2562883 NA NA NA NA
1 21008 Tree 0.4587724 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 34.942158 29 1 0.0 165375.0 3.0 53.0 4.0 0.0 0.0 0.0 3.511016 0.0 0.0 5.022032 NA NA NA NA
1 21009 SmallWorld 0.6430549 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 4.1971564 14 4 0.0855615 70500.0 18.0 69.0 253.0 0.0 0.0 0.0 2.2133334 0.07936508 0.07657143 3.094474 NA NA NA NA
1 21009 Tree 0.44634297 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 25.000181 90 1 0.0 43000.0 4.0 35.0 28.0 0.0 0.0 0.0 3.632247 0.0 0.0 5.264494 NA NA NA NA
1 21010 RandomGraph 0.7070978 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 6.755292 11 7 0.10625 72625.0 1.0 1.0 287.0 0.0 0.0 0.0 2.0566666 0.2542373 0.26894408 2.9375 NA NA NA NA
1 21010 SmallWorld 0.61494684 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 2.7285519 3 2 0.13544019 15875.0 1.0 9.0 16.0 0.0 0.0 0.0 3.1966667 0.12857144 0.093333334 5.2866817 NA NA NA NA
1 21010 RandomGraph 0.61494684 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 2.7285519 23 1 0.0 23625.0 12.0 59.0 10.0 0.0 0.0 0.0 2.942029 0.0989011 0.0877193 5.28 NA NA NA NA
1 21010 SmallWorld 0.40108338 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 47.430134 210 49 0.008075116 151000.0 1.0 6.0 523.0 0.0 0.0 0.0 1.8095422 0.1895085 0.18918392 1.9527738 NA NA NA NA
1 21010 SmallWorld 0.40108338 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 47.430134 226 41 0.0057287943 143750.0 1.0 8.0 414.0 1.0 0.0 0.0 1.8095422 0.1895085 0.18918392 1.9527738 NA NA NA NA
1 21010 Tree 0.40108338 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 47.430134 250 1 0.0 62125.0 1.0 8.0 10.0 0.0 0.0 0.0 3.3701572 0.0 0.0 4.7403145 NA NA NA NA
1 21010 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 20 2 0.02069619 3250.0 1.0 0.0 0.0 0.0 0.0 0.0 10.432739 0.00729927 0.0026666666 20.247856 NA NA NA NA
1 21010 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 144 2 0.14382605 11500.0 4.0 0.0 0.0 0.0 0.0 0.0 10.432739 0.00729927 0.0026666666 20.247856 NA NA NA NA
1 21011 Tree 0.842167 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 50.23044 224 1 0.0 148625.0 4.0 123.0 33.0 0.0 0.0 0.0 3.3717513 0.0 0.0 4.7435026 NA NA NA NA
1 21012 SmallWorld 0.52192384 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 4.297111 3 4 0.12349914 29250.0 1.0 12.0 99.0 0.0 0.0 0.0 2.2866666 0.16019417 0.12647618 3.3893654 NA NA NA NA
1 21012 RandomGraph 0.549856 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 36.26724 95 37 0.00908363 303500.0 9.0 40.0 940.0 1.0 0.0 0.0 1.8584739 0.14546537 0.14506519 2.144675 NA NA NA NA
1 21013 Tree 0.43953592 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 5.9923806 26 1 0.0 18375.0 5.0 28.0 15.0 0.0 0.0 0.0 3.1190476 0.0 0.0 4.2380953 NA NA NA NA
1 21013 SmallWorld 0.49047023 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 47.321934 191 42 0.005945446 280250.0 0.0 80.0 2833.0 0.0 0.0 0.75 1.8101205 0.19224797 0.192014 1.964413 NA NA NA NA
1 21013 Tree 0.49047023 1.0 0.2 T T T 250 T T Tree PUSH 0.1 47.321934 222 1 0.0 73125.0 4.0 66.0 95.0 0.0 0.0 0.0790462791031273 3.370638 0.0 0.0 4.741276 NA NA NA NA
1 21013 Tree 0.49047023 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 47.321934 178 1 0.0 85250.0 1.0 21.0 43.0 0.0 0.0 0.0 3.3723216 0.0 0.0 4.744643 NA NA NA NA
1 21014 SmallWorld 0.83801854 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 32.674427 193 32 0.009018938 488750.0 13.0 82.0 3065.0 2.0 0.0 0.0 1.880482 0.13015096 0.13053022 2.4418523 NA NA NA NA
1 21015 RandomGraph 0.3414448 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 5.2794695 0 8 0.21904762 30500.0 0.0 4.0 96.0 2.0 0.0 0.0 1.9766667 0.17701863 0.18466666 2.7396824 NA NA NA NA
1 21015 RandomGraph 0.35542977 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 5.7555513 16 5 0.042296074 21500.0 2.0 10.0 46.0 0.0 0.0 0.0 2.01 0.1764706 0.13736507 2.7703927 NA NA NA NA
1 21015 Tree 0.2246356 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 41.577778 204 1 0.0 32250.0 1.0 6.0 5.0 0.0 0.0 0.0 3.449024 0.0 0.0 4.898048 NA NA NA NA
1 21015 RandomGraph 0.2246356 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 41.577778 111 36 0.006396414 122750.0 2.0 6.0 206.0 1.0 0.0 0.0 1.8398393 0.1601808 0.15983653 2.0393298 NA NA NA NA
1 21016 RandomGraph 0.424912 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 52.386635 121 55 0.008608342 300500.0 7.0 36.0 2845.0 1.0 1.0 0.04979643315273702 1.7913896 0.21002902 0.21042636 1.9545553 NA NA NA NA
1 21016 RandomGraph 0.424912 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 52.386635 132 46 0.0060840044 190000.0 1.0 8.0 677.0 0.0 0.0 0.0 1.7904257 0.20652299 0.20669729 1.9525287 NA NA NA NA
1 21016 SmallWorld 0.424912 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 52.386635 136 51 0.0073548555 185250.0 1.0 7.0 742.0 0.0 0.0 0.0 1.7896225 0.2113567 0.21174257 1.9550103 NA NA NA NA
1 21016 RandomGraph 0.424912 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 52.386635 3 51 0.006760633 184500.0 3.0 23.0 643.0 1.0 0.0 0.0 1.7829719 0.2162072 0.21629703 1.9535893 NA NA NA NA
1 21017 SmallWorld 0.83627933 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 5.2662506 18 6 0.13832854 66875.0 8.0 166.0 1026.0 0.0 0.0 0.75 2.0833333 0.24148607 0.22393651 3.0489914 NA NA NA NA
1 21017 RandomGraph 0.2572421 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 6.21015 4 9 0.2645349 28750.0 1.0 2.0 66.0 0.0 0.0 0.0 1.99 0.25647667 0.28114286 2.8226745 NA NA NA NA
1 21017 RandomGraph 0.059803773 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 24.098206 76 28 0.018581219 132375.0 1.0 4.0 113.0 0.0 0.0 0.0 1.9941527 0.094342284 0.09412907 3.2797546 NA NA NA NA
1 21017 RandomGraph 0.059803773 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 24.098206 160 27 0.017175572 131500.0 3.0 11.0 118.0 0.0 0.0 0.0 1.9941527 0.094342284 0.09412907 3.2797546 NA NA NA NA
1 21017 Tree 0.059803773 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 24.098206 238 1 0.0 22000.0 4.0 22.0 3.0 0.0 0.0 0.0 3.631353 0.0 0.0 5.262706 NA NA NA NA
1 21017 Tree 0.059803773 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 24.098206 156 1 0.0 19625.0 3.0 41.0 8.0 0.0 0.0 0.0 3.631353 0.0 0.0 5.262706 NA NA NA NA
1 21018 SmallWorld 0.42166713 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 3.061523 1 6 0.57916665 36125.0 1.0 9.0 129.0 1.0 0.0 0.0 2.7366667 0.0882353 0.08 4.2791667 NA NA NA NA
1 21018 Tree 0.6689052 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 38.33245 68 1 0.0 104000.0 9.0 94.0 53.0 0.0 0.0 0.0 3.4494505 0.0 0.0 4.898901 NA NA NA NA
1 21019 Tree 0.6754428 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 4.389097 0 3 1.1746032 53875.0 5.0 23.0 273.0 0.0 0.0 0.0 3.8730159 0.0 0.0 5.7460318 NA NA NA NA
1 21019 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 0 2 0.41297936 16625.0 7.0 0.0 0.0 0.0 0.0 0.0 4.6466665 0.14634146 0.08 7.8879056 NA NA NA NA
1 21019 Tree 0.053401854 1.0 0.2 T T T 250 T T Tree PUSH 0.1 68.32165 90 1 0.0 41750.0 3.0 21.0 10.0 0.0 0.0 0.18578308858273965 3.105108 0.0 0.0 4.210216 NA NA NA NA
1 21019 Tree 0.053401854 1.0 0.2 T T T 250 T T Tree PUSH 0.1 68.32165 104 1 0.0 41750.0 3.0 34.0 10.0 0.0 0.0 0.19478415598777565 3.105108 0.0 0.0 4.210216 NA NA NA NA
1 21019 Tree 0.053401854 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 68.32165 119 1 0.0 53000.0 1.0 27.0 2.0 0.0 0.0 0.0 3.1087704 0.0 0.0 4.2175407 NA NA NA NA
1 21019 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 78 2 0.084029526 13875.0 4.0 0.0 0.0 0.0 0.0 0.0 10.37735 0.0 0.0 19.649984 NA NA NA NA
1 21020 Tree 0.8415945 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 3.739229 5 4 0.3968254 36500.0 7.0 63.0 243.0 1.0 0.0 0.0 4.042328 0.0 0.0 6.0846562 NA NA NA NA
1 21020 SmallWorld 0.30234578 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 57.419605 249 54 0.006792317 193750.0 3.0 71.0 1484.0 0.0 0.0 0.15336404089506125 1.7693815 0.23118268 0.23132423 1.9555558 NA NA NA NA
1 21020 SmallWorld 0.30234578 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 57.419605 144 55 0.0071369493 140000.0 4.0 9.0 430.0 0.0 0.0 0.0 1.7693815 0.23062918 0.23065183 1.9555304 NA NA NA NA
1 21020 RandomGraph 0.30234578 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 57.419605 220 59 0.008374586 128500.0 2.0 4.0 422.0 0.0 0.0 0.0 1.772016 0.2276801 0.22766073 1.9552515 NA NA NA NA
1 21021 SmallWorld 0.7213853 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 6.672879 10 4 0.024024025 71375.0 17.0 126.0 488.0 0.0 0.0 0.75 1.8266667 0.33152175 0.3090476 2.3873873 NA NA NA NA
1 21021 SmallWorld 0.7213853 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 6.672879 0 3 0.014880952 73125.0 16.0 127.0 145.0 0.0 0.0 0.0 1.8166667 0.25 0.2306609 2.3214285 NA NA NA NA
1 21021 SmallWorld 0.08534603 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 4.2013083 19 4 0.10294118 16000.0 3.0 8.0 31.0 0.0 0.0 0.21037117769396185 2.2433333 0.12631579 0.1272381 3.2610295 NA NA NA NA
1 21021 Tree 0.80391705 1.0 0.2 T T T 250 T T Tree PUSH 0.1 20.107502 109 1 0.0 24875.0 4.0 135.0 125.0 0.0 0.0 0.75 3.703585 0.0 0.0 5.40717 NA NA NA NA
1 21021 SmallWorld 0.80391705 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 20.107502 26 18 0.011295892 409625.0 10.0 122.0 1775.0 0.0 0.0 0.0 2.1004016 0.07671392 0.07638753 3.506029 NA NA NA NA
1 21021 RandomGraph 0.80391705 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 20.107502 143 25 0.022332024 432625.0 3.0 62.0 2009.0 1.0 0.0 0.0 2.1252692 0.07862356 0.07919454 3.5264463 NA NA NA NA
1 21022 RandomGraph 0.08756981 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 6.181079 18 3 0.0 19375.0 5.0 10.0 14.0 0.0 0.0 0.0 1.84 0.31878558 0.36332178 2.3957055 NA NA NA NA
1 21022 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 0 2 0.015228426 4625.0 1.0 0.0 0.0 0.0 0.0 0.0 4.8166666 0.07317073 0.04 9.035533 NA NA NA NA
1 21022 Tree 0.818208 1.0 0.2 T T T 25 T T Tree PUSH 0.1 2.1741142 22 2 0.40615386 23875.0 8.0 169.0 345.0 0.0 0.0 0.75 9.0 0.0 0.0 16.0 NA NA NA NA
1 21022 Tree 0.11296253 1.0 0.2 T T T 250 T T Tree PUSH 0.1 35.958767 135 1 0.0 28500.0 4.0 50.0 10.0 0.0 0.0 0.11144200089360726 3.5169995 0.0 0.0 5.033999 NA NA NA NA
1 21023 RandomGraph 0.35796472 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 3.3573027 10 1 0.0 21625.0 5.0 18.0 17.0 0.0 0.0 0.0 2.7536232 0.17355372 0.21453634 4.4688797 NA NA NA NA
1 21023 Tree 0.74022466 1.0 0.2 T T T 250 T T Tree PUSH 0.1 43.00772 168 1 0.0 52250.0 1.0 107.0 121.0 0.0 0.0 0.75 3.3689065 0.0 0.0 4.737813 NA NA NA NA
1 21023 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 68 3 0.13275404 9625.0 1.0 0.0 0.0 0.0 0.0 0.0 10.159518 0.007352941 0.006666667 19.28447 NA NA NA NA
1 21024 RandomGraph 0.46024162 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 2.7271564 24 4 0.3774648 32375.0 2.0 19.0 58.0 0.0 0.0 0.0 2.7748919 0.075 0.05925926 4.1859155 NA NA NA NA
1 21024 SmallWorld 0.6657076 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 6.605489 19 6 0.037463978 71625.0 19.0 115.0 548.0 1.0 1.0 0.012175950010346832 1.8233334 0.22941177 0.24285714 2.4322767 NA NA NA NA
1 21024 Tree 0.27436277 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 51.838345 11 1 0.0 84375.0 2.0 59.0 1.0 0.0 0.0 0.0 3.2588778 0.0 0.0 4.5177555 NA NA NA NA
1 21025 RandomGraph 0.20785303 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 5.263145 8 6 0.163606 25750.0 6.0 9.0 66.0 1.0 1.0 0.0 2.2466667 0.23170732 0.21200828 3.4156928 NA NA NA NA
1 21025 Tree 0.36093304 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 22.347141 237 1 0.0 29250.0 1.0 17.0 16.0 0.0 0.0 0.0 3.65473 0.0 0.0 5.30946 NA NA NA NA
1 21026 SmallWorld 0.117846206 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 28.426647 101 36 0.016818348 93000.0 2.0 14.0 541.0 1.0 1.0 0.23114261764318395 1.9226667 0.1161738 0.11658096 2.900782 NA NA NA NA
1 21026 Tree 0.117846206 1.0 0.2 T T T 250 T T Tree PUSH 0.1 28.426647 27 1 0.0 69125.0 1.0 43.0 6.0 0.0 0.0 0.4535230321533102 3.5974176 0.0 0.0 5.194835 NA NA NA NA
