"Dredge.Nozzles...Propellers.1","Dredge.Nozzles...Propellers.2","Dredge.Nozzles...Propellers.3","Cargo.Retrofit.1","Cargo.Retrofit.2","Cargo.Retrofit.3","Vehicle.Operator.Training..Heavy.Equipment..1","Vehicle.Operator.Training..Heavy.Equipment..2","Vehicle.Operator.Training..Heavy.Equipment..3","Wind.Turbine..Acciona.","Wind.Turbine..Acciona..as.Retailer","Wind.Turbine..Nordex.","Wind.Turbine..Nordex..as.Retailer","Solar..Landcare.Building.","Solar..Multi.user.Terminal.","Greenpower..Visitors.Cafe.","Infrastructure..Earth.Friendly.Concrete","Solar..300kw.Option."
-221.4590888,-338.5827708,-457.6152049,-367.7335162,-481.1799055,-623.9221535,-425.5275333,-520.1454362,-629.7576462,133.1872426,52.54227408,151.6376316,72.17650312,182.5588097,206.0003812,62.4359413,-153.6106742,49.38843103
-263.9617425,-336.4080735,-448.4171871,-377.0046119,-518.9540044,-634.4525714,-428.8196183,-535.9766376,-629.1626355,127.629255,48.42367822,151.0743446,73.38255166,140.9926527,185.0368292,90.52727469,-97.95811296,144.71921
-278.9375354,-363.1446685,-428.9499225,-379.004778,-512.9028173,-647.0613011,-432.7575057,-536.8692167,-634.2604087,124.5865934,43.22172746,137.0030419,75.03917718,153.6155739,192.022376,81.70057754,-72.36167445,71.05507003
-209.7780297,-348.8924836,-475.3291818,-372.6304665,-507.8764599,-653.2430144,-425.9760334,-530.2343176,-627.7946266,138.511775,62.89777048,156.7366658,83.1594201,165.3331077,209.3782189,72.19913961,280.4883072,109.8566078
-245.8173342,-388.7748702,-507.1204847,-370.6495209,-517.3142021,-652.8068226,-427.7872622,-533.2360625,-634.3982312,135.7623484,61.82947038,144.3515837,87.95292346,119.4182177,180.964216,64.03670696,293.375019,59.70494017
-248.0519872,-361.9513461,-494.878029,-382.9701008,-516.9630432,-686.459297,-432.6841042,-537.5927474,-645.9698692,131.8322206,50.99150596,141.4848472,75.90171659,112.2255217,174.8569588,86.88053548,96.64726445,55.86537873
-243.9436284,-371.9501903,-494.9732186,-396.5287154,-530.8544452,-686.5701102,-430.2660331,-549.9674667,-650.5354355,135.8584821,79.20506307,154.8012767,83.242663,125.4794109,188.8192714,61.00311404,-132.4426108,81.46267507
-269.6523055,-359.619896,-446.0153289,-377.6060254,-511.3241634,-651.8386063,-429.0757605,-535.1635738,-635.575639,135.6931516,64.32468116,133.5192129,67.11777763,150.8132609,183.7458097,65.01340755,313.5499358,-7.084643504
-266.7989291,-371.1875971,-402.4517577,-364.3037756,-505.9589515,-613.1090225,-431.2267338,-534.2570061,-626.2174384,125.7151687,58.92344901,140.244106,68.44553658,172.7238593,202.2474936,79.31691462,71.00087993,60.65434566
-263.9108161,-381.8542832,-489.7678331,-389.6015462,-540.710712,-690.6485708,-427.9854485,-540.2480313,-654.3157336,120.4962201,71.6778326,129.7995419,80.96699573,68.802394,136.1615704,78.73210578,39.55061589,-11.04951125
-247.7336549,-398.6345189,-483.8644574,-373.4098088,-532.3033296,-665.6124131,-431.8507751,-536.9208789,-645.9984784,126.2865552,59.84965058,151.4145639,86.40700962,96.71838549,163.1445821,83.26408013,65.94844214,79.4905485
-207.7556017,-346.4196954,-439.0635282,-379.5428883,-507.3355612,-630.443548,-433.857051,-536.2517506,-633.2222048,139.6794296,74.01624703,144.7229342,87.47568648,153.7558008,203.563865,70.02589234,-242.4906893,118.2231569
-275.9393538,-427.6536197,-461.8055073,-369.9768493,-547.643549,-688.6454582,-432.2729035,-546.8394894,-650.8534187,132.1261926,64.5107216,157.2972772,101.6598517,86.54453006,167.1736426,65.62630651,188.8218824,147.2327331
-275.6858356,-353.6186732,-466.900017,-355.3180348,-526.0291819,-657.2023523,-439.3990333,-535.2850585,-641.6565685,118.9906331,42.33302508,151.2565949,77.66240685,131.3433443,172.222182,74.04679069,10.4996744,-12.31236766
-228.5222851,-402.3891565,-448.2165715,-379.6707174,-515.000641,-680.0091034,-431.3988169,-540.3484953,-645.5492982,126.4222399,65.56675402,136.7131791,84.93515289,79.18480159,153.3621675,73.7811974,-89.09307145,46.87163151
-261.0914609,-403.2773022,-480.023908,-391.7999608,-520.4912298,-678.8023737,-432.5265894,-546.8972281,-645.9284222,139.2322059,73.86732482,152.1805526,81.02464528,70.77865483,146.6002269,70.04146958,171.1691494,18.13262329
-228.9424225,-359.118145,-454.2526333,-378.2992909,-509.2761672,-662.3028038,-436.3855455,-546.8246079,-648.0186126,138.2891744,56.33082346,152.7065472,84.22185566,118.9233688,177.9561502,64.38901609,282.6186022,66.99059644
-259.1116945,-374.1437028,-467.3418421,-380.6945362,-493.6822958,-670.226623,-425.8907055,-538.9590592,-630.186536,135.9331858,83.18847815,152.3613242,95.05480447,133.3120535,185.8726903,69.13945109,85.82310585,86.11698264
-275.6728254,-363.3771771,-481.4431174,-394.3834042,-520.5813153,-643.811983,-432.4845106,-540.5841761,-646.7810004,137.3805164,67.848176,161.1866668,94.2643053,125.7906477,173.245243,64.09810645,167.2563036,87.30135826
-268.2602768,-387.9948733,-521.9431188,-399.3970722,-522.7818848,-694.3549024,-433.5515613,-542.0319839,-662.0490775,130.9514193,65.89384132,161.7284262,74.4480616,39.17575513,124.437641,74.77529011,262.1296006,-19.25205001
-234.2455116,-325.3828561,-452.6309988,-371.164716,-502.853493,-662.3598103,-431.6010682,-537.2590253,-642.4046889,129.2648529,66.02772722,146.0541549,86.46573122,136.3013437,179.6609741,61.77776801,-141.5992339,87.71826272
-269.7246704,-397.077296,-510.7298848,-376.042974,-531.2208395,-664.9570235,-432.0000378,-541.4596739,-653.1541693,121.5355478,50.58630427,138.8148322,75.98279025,85.03673412,145.3272629,68.5507559,-28.17655162,68.32818964
-301.8863483,-347.7678079,-470.0494665,-377.0586576,-512.83476,-663.7317699,-434.0590784,-541.3863962,-649.6245612,134.7246279,62.60086654,138.4076444,88.11600941,97.73060447,164.6377637,75.85791529,51.18187766,-2.767544708
-230.8638594,-351.6842835,-448.2828974,-378.3071067,-541.1755174,-674.66363,-430.4153976,-526.401065,-643.442939,134.8934291,67.61174372,147.734736,85.19852201,134.8494416,196.4841323,60.24184859,149.5425832,146.7136973
-271.2227862,-428.9244583,-514.2679092,-394.7014735,-513.3379414,-668.3532004,-432.9851138,-541.0614749,-652.8221361,123.3496226,57.678004,155.9424486,71.27578804,106.9282641,169.4637438,78.50167035,262.2307509,16.66435524
-295.2446239,-353.1935324,-529.3438444,-397.0090124,-519.2557584,-691.4359294,-432.9017189,-533.7474178,-649.1557934,133.8572438,69.74698728,154.0973818,78.7686055,125.7886175,188.27235,60.73560926,0.890811349,42.3214764
-263.7017041,-370.5252209,-493.4124357,-374.5769746,-538.3706461,-665.2269741,-436.8494717,-543.2455177,-645.6416394,126.2606475,48.26400986,154.3913705,72.48109929,62.49154229,151.1490141,79.09072031,82.00552861,-8.714216438
-313.4453375,-423.7909004,-482.079687,-389.468652,-535.8923474,-711.0568158,-437.5872801,-548.1172797,-657.5104304,129.7546745,57.59535953,148.4414269,91.1405014,57.27614478,143.8693776,69.62597482,54.21979785,-30.98415575
-249.8254382,-322.3352477,-439.0970876,-374.9880008,-516.74913,-676.8172978,-432.0258241,-540.8961971,-646.9593504,138.2109983,64.99544868,150.1746487,82.4602232,114.5466598,174.4882754,71.8787453,128.7316584,30.65588344
-282.1925476,-414.1231519,-479.2026236,-368.5292572,-545.0778737,-692.7996222,-435.3139114,-547.2422209,-666.3197528,126.7992024,73.01205345,153.2424778,77.36756436,57.09749196,144.8875622,67.03943551,-41.53377353,-70.95252293
-250.5761821,-399.6268876,-452.5286097,-371.2418348,-524.088465,-624.0470381,-430.2408842,-535.3335246,-626.4925742,130.6508604,49.3351956,134.4167304,72.1217688,138.0388401,187.0881435,74.83068159,181.0073862,13.12972627
-259.8197629,-362.4303055,-459.6976381,-358.641192,-533.037187,-682.4208672,-428.545906,-539.4081505,-648.1172905,138.1997647,75.71500378,155.1833189,92.36634123,91.15522071,172.1489974,64.24577084,245.8918088,88.56790315
-278.0948339,-378.5435428,-457.5054625,-364.9659128,-519.4598554,-669.3560861,-432.7515991,-535.0694947,-642.1079656,126.1538696,37.04923917,139.158043,64.76405904,141.390646,191.5487581,73.60712601,103.562776,158.8353504
-284.9556297,-399.5152304,-470.3244492,-390.7801431,-541.6213065,-704.0002627,-432.5075117,-547.5504622,-657.1136933,132.9611628,83.54141577,145.9130155,93.27922336,51.64037047,142.0070372,72.13039917,271.4305428,82.5463684
-257.7421356,-363.6827949,-429.1243253,-383.1770206,-525.3228641,-674.2886985,-433.993647,-542.2108938,-642.2537375,131.4782834,78.45532249,151.5768692,90.03023247,130.6270618,197.9701515,54.82445408,301.730323,42.31459772
-256.9177206,-364.5267972,-461.9957824,-369.5644353,-509.1788506,-671.0914849,-427.7257966,-531.4470142,-643.4801807,130.0191074,66.49747428,140.9105902,84.01342411,109.5019833,168.8509193,74.06503562,-24.2108705,72.79972566
-298.5982255,-398.028289,-521.3743469,-375.935074,-541.2957268,-689.7492226,-427.0226759,-551.5487348,-665.5235204,126.1564978,41.63837035,151.4876024,75.53222176,63.40407952,153.3164712,66.67382857,-8.339112224,-12.75117886
-247.7647769,-397.6073471,-479.2466363,-387.193933,-532.1762912,-665.1459101,-438.2030006,-538.2439001,-645.5289403,125.2604985,54.66745435,146.1018838,76.60654006,110.9860086,176.1604049,60.7401853,282.2552124,165.836557
-243.2574256,-362.0079488,-485.548667,-364.2441276,-501.6642803,-648.4017576,-433.7593875,-531.8292292,-625.9240156,120.7712748,67.37829132,150.222078,77.09384115,160.2404897,191.169339,71.58086756,-123.9282901,70.21870044
-262.9257727,-393.6149516,-479.8184835,-395.606607,-539.1511969,-681.9131911,-435.4889491,-543.859891,-653.6911212,136.3012389,62.83514634,148.0955367,73.64734493,57.68756176,141.0759053,84.62752143,92.76071806,-20.43888175
-227.2369631,-373.6916657,-447.1995642,-372.0805245,-540.9417059,-696.6713172,-424.2432272,-533.809761,-647.5005146,123.9312758,78.78809691,146.1227784,93.97239308,88.98857823,159.7901626,71.54790682,277.943401,64.66672143
-250.4988541,-366.7033998,-429.3059917,-378.8321161,-517.369515,-680.865694,-441.0319308,-533.7219227,-640.5953411,126.4658995,67.18829128,148.5228594,74.07983772,128.600437,177.5165673,69.87305162,-86.62916478,90.00287055
-300.2172957,-377.6497093,-469.490673,-370.080552,-506.0982123,-671.1346056,-432.6062365,-542.2523481,-641.1833076,120.1517116,65.20192825,148.3015112,97.64409676,139.9035918,194.4867122,59.52069327,247.678917,68.66224782
-246.0247182,-349.1985845,-489.7432267,-360.3067963,-506.6038946,-674.725731,-434.8319129,-538.2152798,-630.3155915,139.9125689,86.54792676,152.8918616,97.9250302,144.8441913,186.1591302,68.08045244,191.120136,64.01923595
-276.4489931,-411.8410382,-500.5757322,-370.1664071,-519.5694468,-673.2578998,-431.0384879,-541.653544,-654.4918259,132.0395508,48.18820965,149.2674367,72.64461992,87.13966911,161.0302525,82.06465501,298.4530088,68.22717655
-274.0181291,-378.3150208,-512.1319652,-394.4893286,-531.0951521,-694.5304065,-428.9454387,-542.4046254,-645.5792492,127.8098964,69.11213967,144.1632131,77.50842455,81.22253667,146.7439832,86.51080166,378.2516072,97.08624328
-273.8869765,-361.6469005,-479.1728605,-376.6558666,-528.0126327,-680.8962026,-432.7387355,-540.0475387,-651.0666585,125.4448186,59.45945941,144.3269726,79.01799984,85.07793346,166.7925155,70.95215463,-108.209675,-18.75025266
-293.9998303,-360.5310952,-476.1193659,-372.9957208,-539.0812755,-686.8514377,-434.2791505,-539.1407726,-650.6241926,130.016777,48.98480168,158.6760423,58.78992712,54.40643202,141.0199427,78.1533313,263.4099863,14.74003182
-276.5810239,-374.7078361,-472.4550397,-398.0978067,-521.7642537,-679.5247931,-427.0821672,-534.9280755,-644.6533416,118.5986698,55.50675478,146.2877243,69.26069691,87.00143995,158.9950899,79.92885488,119.7206355,-33.56726107
-295.1436911,-367.9895704,-537.0299488,-392.8117767,-524.9982418,-684.2446975,-434.1269432,-539.9586221,-643.6610096,121.2110019,45.42895865,148.7849697,58.14707801,86.06926527,158.9736966,76.87844011,73.58888286,74.86818456
-224.1021705,-388.5394402,-483.5824816,-367.2048734,-501.7110729,-656.2561454,-434.4929691,-541.1981045,-635.3917742,128.6116815,83.85262647,148.748532,83.01517806,135.4070947,174.8216881,65.26595736,-90.32107091,120.6281871
-259.4658691,-334.1987649,-455.8012584,-381.5303491,-517.2584216,-660.932954,-431.0641843,-540.6230762,-639.6637325,131.0836732,73.39135344,144.6284803,103.0228704,156.6135763,197.4842086,68.29748911,399.3169087,174.9578739
-280.1475621,-362.9415108,-480.9680505,-389.6428314,-522.9547344,-669.7734479,-429.7729444,-532.4795174,-645.525341,134.4880211,65.55855014,144.9415854,74.52217739,77.16483427,142.5408614,78.55820414,-38.08484852,15.44128664
-269.5232928,-375.7981091,-464.2717963,-389.4925623,-521.7627224,-685.1752786,-435.0556581,-539.8447999,-649.0859518,135.8239015,64.29629082,152.6622774,95.2465293,93.46886108,158.9653583,72.67684143,-190.7767533,-15.67762296
-261.5921592,-395.7377053,-464.9917699,-382.9895467,-529.2428907,-683.8421366,-428.3808536,-547.2747326,-649.6058288,120.0837157,55.29967033,157.661305,71.04093877,68.14097858,146.2406803,85.44093253,96.68265564,-41.93529542
-277.1789232,-344.9215799,-464.0236932,-375.3277387,-503.3611926,-657.9932228,-433.5077441,-537.1228635,-637.3667457,134.9631181,61.11773486,148.2222438,73.79095842,125.7803709,178.7358925,76.51296501,206.3938326,31.25848893
-280.4495359,-411.1104793,-518.6438744,-384.1144841,-523.9821435,-660.9221489,-433.841027,-538.8329302,-635.5821662,139.5054987,51.95000476,149.9552995,67.86315816,111.4716712,164.3114747,70.60525099,-317.0053442,76.51230289
-263.4983207,-353.5446009,-504.6784747,-374.5436372,-534.8845716,-685.2749252,-438.7808886,-542.0251684,-645.2021741,129.691949,67.78522092,152.2058705,81.3577571,74.66785309,150.5448059,73.87214321,432.4717342,-0.631098356
-270.3174617,-387.2910824,-468.5621735,-396.346406,-522.0696018,-669.9260076,-434.2017914,-543.2843553,-659.187027,117.4579707,57.90002705,154.5577012,72.36741657,71.26044091,146.8141168,70.86509105,144.0493903,17.59921452
-271.6080754,-400.299209,-488.4070596,-387.9525,-535.9082566,-663.176003,-431.6401358,-534.4210554,-644.8673777,128.9090146,56.6789637,150.5939601,72.07438233,100.6375729,162.6667604,81.13533405,-152.7122296,-14.82784107
-282.0602755,-340.8313693,-443.7704746,-383.297611,-510.6446924,-662.79915,-437.6905488,-540.2968632,-646.0397469,123.6665139,56.12396611,159.7055256,68.70809047,137.2936359,184.3249645,84.51467508,252.0179726,12.27569975
-285.6090095,-371.7872384,-477.5072184,-387.3612907,-536.3221953,-665.2793844,-432.3613001,-546.1368073,-656.052834,119.3718539,66.30752019,153.6295379,76.44100885,84.12706328,155.740507,78.24557692,405.5081289,-2.676086586
-314.8989858,-408.4538936,-491.7691436,-392.2414777,-533.323691,-685.8975917,-437.3352503,-544.8158493,-658.5076011,135.738046,79.94523726,157.5039221,94.62552619,93.76889389,164.2278816,74.2581518,86.86905921,19.74669415
-304.7075116,-413.9333291,-505.719223,-399.5183613,-548.8375804,-704.7740115,-434.7704103,-554.5661739,-664.8735735,139.3981593,67.41248186,146.3028772,96.32466918,39.44981712,125.288021,71.93056549,-14.47445657,-38.26605625
-196.6036038,-329.4781938,-451.9022738,-366.6749118,-501.7186921,-610.4531145,-437.3374228,-524.3233518,-631.4939615,134.1882098,77.05874534,142.4092203,93.66723916,174.0630101,195.8929918,73.26202732,355.4891492,104.1475759
-255.3542979,-380.7765596,-457.7166915,-355.9789639,-505.9590418,-631.6892197,-425.3286641,-524.9386844,-637.3779004,135.6796139,70.8206601,157.9810196,89.08700165,190.1753942,218.6921904,72.61431637,536.9979581,190.5025856
-284.2684002,-416.7824851,-509.535362,-384.197345,-548.0221321,-693.8419002,-432.0792846,-552.5315776,-661.689264,131.3002788,63.13455525,157.3427733,80.91316312,59.98388048,145.2484917,75.6821375,204.9814723,13.43283532
-269.6939212,-391.2799402,-519.897202,-373.7130608,-515.135441,-692.8637825,-430.8863914,-544.1707126,-648.9264374,127.0734784,74.08070116,150.3254451,85.32381758,104.4376079,175.8115495,65.52584347,115.522126,42.58546841
-241.0179202,-395.2631988,-530.0138831,-360.0982357,-520.3264641,-656.872037,-431.1493825,-546.9000319,-647.3703231,126.4167581,69.00225548,148.8417882,108.9443548,123.8738557,177.9315161,64.03273132,391.8715729,136.1550959
-261.3301075,-408.8093836,-504.9375309,-392.961886,-521.7668904,-665.8054127,-425.7685798,-538.5389485,-650.9429227,127.7743864,67.19491258,164.4197302,77.50362685,93.01512252,158.9358259,76.5252403,-221.8133517,37.50310608
-274.6576986,-400.5735395,-493.0263411,-363.8800451,-508.5602054,-690.1664667,-430.0468116,-536.0982346,-647.3106119,129.6782473,67.40640253,142.6475717,81.9689135,96.7828117,168.3330219,72.85815639,426.5424504,51.57361594
-221.5325947,-376.2657072,-445.3597539,-379.6808294,-540.5402279,-641.3280508,-429.8621128,-536.360837,-638.0331851,118.3073944,66.20198567,138.3026757,86.41581315,144.0076916,196.8784366,85.08377299,99.6411051,141.8413018
-214.5464046,-351.6201338,-475.096388,-374.5553987,-526.7808991,-668.9605832,-430.558243,-530.0415782,-635.859443,128.2682123,71.71506621,151.2713245,84.44306421,164.9369831,193.3548336,67.8001738,199.2965153,74.06847169
-272.8762348,-352.3114431,-456.6969344,-381.2990859,-532.6399536,-684.9818325,-430.6448333,-539.01209,-652.5858564,128.2100214,67.66084153,154.0713335,89.42955521,60.06663946,133.3481402,70.06684386,239.1025932,6.025755548
-262.3483955,-378.9042991,-486.7548379,-373.488636,-504.5656737,-653.3429689,-435.2233569,-536.1059835,-625.9734302,118.918885,57.37379596,142.5577542,74.18129778,135.6535278,179.4159502,81.65063007,330.2379684,26.10954803
-285.8451554,-408.8940813,-457.3874946,-382.5214017,-521.7370984,-662.3824178,-432.6036951,-543.8614228,-651.1236734,132.9247122,85.43704949,153.2311939,109.0914052,116.1274946,183.8467507,64.70541231,180.9515008,47.28781221
-239.2329196,-363.6208048,-481.3294952,-372.0894608,-515.6708834,-649.044025,-430.1174861,-536.8829358,-645.9981299,142.4070189,75.5885722,139.5513295,80.90498711,126.5965489,183.8574957,63.99782275,-1.646144985,82.21426889
-301.6176835,-355.9623323,-483.8960066,-383.224722,-518.2840931,-641.1410878,-437.1479364,-534.2821553,-635.7284101,128.6372163,74.03808725,137.7393479,83.07764603,136.3603544,195.0266741,75.00572676,-0.495714255,130.3767552
-307.3741527,-389.5752294,-498.9675647,-396.105499,-534.231372,-681.50756,-429.4001382,-547.0542083,-654.8630223,124.3249691,59.6228853,161.6652593,84.52776772,84.38140456,160.0222279,72.37542064,209.6540246,-83.13271385
-307.2186247,-350.0196673,-497.7604685,-366.0406644,-512.4485547,-646.559575,-430.6558629,-539.7338441,-635.0873923,131.2297109,60.90926036,143.8203507,63.05608884,142.0565605,192.2068566,68.58856668,208.255296,48.47533973
-214.3653608,-366.5025376,-453.9660459,-385.0757886,-521.1999953,-685.2100266,-429.9139806,-536.6122242,-645.653403,128.502466,83.37035724,159.5496679,80.678753,114.8578607,166.258871,79.80298863,123.5212202,28.82483776
-303.0443046,-413.9859179,-494.2285424,-387.3810529,-523.7122313,-693.22206,-426.9196198,-545.4255718,-651.819169,125.5452021,56.72610756,142.1416413,81.52926658,81.39541161,158.9981958,75.39191694,157.8491779,70.47411596
-225.0675874,-354.6535666,-482.3382817,-378.7718421,-532.3066158,-681.8305695,-422.951184,-539.9454785,-643.5882087,119.0654562,59.29321989,136.4777231,78.11695465,92.78477189,154.1216086,81.67950452,146.1835994,37.41151445
-284.6534985,-343.1745579,-461.866973,-396.4014905,-525.9944861,-642.3996891,-422.863896,-536.454568,-635.4843127,131.1955321,63.47938219,155.890539,79.23409688,142.7635691,188.0616234,72.74926963,206.9140139,37.20697861
-241.2771275,-358.5052411,-476.3740677,-389.8387318,-515.1068859,-673.1970968,-434.7797774,-544.0507083,-643.2845852,111.9257141,45.65299041,139.5297326,64.9286754,93.83146765,150.3953031,75.41527944,124.9260718,40.62034391
-316.561534,-396.5057228,-504.5701852,-380.8453261,-535.6682785,-694.3386997,-434.0295281,-540.5758708,-653.6358351,122.6664035,40.93667179,137.4636927,55.37259594,64.4003655,143.7876948,80.64198683,-6.896405371,12.23463931
-238.3516372,-362.6529729,-474.7722921,-375.6617719,-495.8816567,-653.7739442,-433.0357961,-534.3353783,-639.1865374,136.6587145,66.66591842,151.6554668,91.67729709,148.650467,185.2293641,76.86380586,284.5025858,102.9848689
-276.9617287,-397.0107674,-483.3418033,-365.9747494,-531.1252315,-674.9722142,-439.3599706,-535.9214213,-640.8854635,131.5649473,57.4884908,157.5703333,78.57663696,141.77855,184.6326556,66.64596706,-55.2211125,83.53123355
-236.9951018,-401.7121633,-440.1588504,-366.8438705,-527.4332805,-655.7093946,-428.7647574,-544.0374991,-653.8742267,120.5340756,63.59599336,156.6547376,85.31357015,86.37640137,159.4328664,82.28540872,-169.2488677,49.03884585
-282.5939224,-331.2994182,-443.1404052,-368.2867808,-490.7505087,-638.140975,-429.3257283,-533.4685097,-636.8338712,130.5338304,60.45631964,147.9164293,74.69612649,123.4730775,172.4609613,65.1529099,77.70674211,31.47936555
-245.6800763,-378.4414018,-459.1963869,-375.536332,-521.4507459,-677.4131073,-437.6538648,-539.75266,-647.3913223,121.0080916,57.44533274,149.0536038,81.03914606,100.4919452,161.9426118,74.14768474,-214.1027617,-63.83137356
-274.234378,-400.7170593,-433.7258506,-387.4630127,-525.7200581,-670.9932607,-432.1532183,-537.7703565,-645.8085866,127.3932207,64.28635911,147.2758702,65.21276575,100.6682814,165.0579511,74.82371084,238.923859,183.7234877
-206.7188483,-372.6317498,-482.0265578,-384.8388355,-527.4463148,-645.2318264,-431.2675282,-525.8706474,-628.1522668,133.5427569,94.97026746,160.3264356,108.0337298,188.268609,217.0127997,72.32793801,137.937498,101.2742121
-278.3036466,-384.2360879,-492.1565249,-375.0834907,-504.9326928,-669.466148,-431.5308792,-538.8215294,-649.0405937,121.0076143,75.47738189,140.6879334,79.91816603,105.3682292,165.1597725,78.73758871,-119.5475888,63.92049159
-230.3083154,-360.5585268,-476.9344525,-369.6645951,-507.8549243,-635.8377156,-435.9770238,-532.8201027,-637.1873488,137.2497956,67.58517087,156.578831,92.24591259,166.2155989,194.8591562,73.4404488,-11.63709531,123.313502
-226.4851627,-383.9737867,-512.3000374,-386.4609169,-544.1231388,-679.8434681,-431.2312018,-536.5041717,-649.5113459,141.3460056,60.24163722,138.8302163,76.16858531,88.79054453,156.3124942,70.1384209,148.257168,53.81177455
-216.1515782,-391.1219162,-473.0754298,-383.2105667,-500.2115574,-632.1328917,-430.5195418,-537.6037502,-644.6635123,130.7916505,64.8334942,136.7954714,74.44246047,128.9542121,177.2613636,65.86942003,13.8062026,1.485613457
-305.4614247,-376.359287,-445.010379,-379.3577369,-531.4587536,-655.1292738,-429.0887049,-531.8862469,-643.9806582,143.1921023,69.95945703,158.6670848,85.98480681,129.2020216,198.0533579,60.83097783,287.967587,19.20725918
-299.5456483,-364.0330812,-461.8428121,-383.1433843,-534.6179381,-682.5898483,-433.0482306,-548.8284347,-656.5338149,125.7466095,68.84950326,147.432269,83.51011819,86.73193928,161.2070302,67.69693285,236.4392736,40.14450986
-273.6450405,-339.1660331,-423.5898627,-361.8696169,-516.9199473,-670.8159546,-432.6331069,-534.8743058,-644.6925842,132.3491466,69.51206718,141.7852186,87.4695601,168.9173035,219.9427993,73.71043841,189.0427952,81.11468081
-261.1224441,-395.7740341,-506.4424773,-375.7062169,-539.7368651,-699.769958,-429.0423021,-551.1525935,-660.9369263,130.8668902,57.70331334,141.3007431,71.75497966,30.94642018,128.5445347,72.58340205,90.39153994,-1.693049672
-244.4699796,-306.9231225,-506.4615621,-370.7577391,-515.4779983,-668.0003744,-428.035262,-537.7570136,-631.1167065,115.2806823,36.58846017,152.1316622,74.31538067,138.9404551,190.9860372,74.92766699,351.6383634,72.61977325
-208.1341262,-314.5730085,-463.5548732,-353.7704658,-519.8450845,-628.9242735,-433.3795612,-533.6757821,-644.2709606,136.3767588,59.55321695,163.537402,82.43527097,179.7928085,212.8079671,64.26931899,169.7553306,159.7595008
-281.256859,-401.1177376,-454.9743876,-364.5329527,-539.0262617,-667.1602033,-427.618828,-541.2512464,-643.9362771,131.8388908,61.7398834,150.0148314,71.17985658,79.13552134,159.1739554,77.63133023,150.7543998,90.51787366
-263.5070449,-368.0189863,-476.1707439,-375.6564033,-535.127833,-668.9014512,-434.43834,-541.292864,-653.1522605,124.049726,62.43320873,154.6246902,80.26677694,121.5109827,180.8896496,78.27859782,82.04109153,34.12624973
-282.5010752,-345.6361191,-494.0368606,-364.9539448,-530.9903973,-661.8757845,-432.649139,-539.861051,-640.8818283,120.0370193,59.2456765,150.7968974,77.73411804,116.7397517,164.6958469,78.69072898,-125.1250325,153.2661771
-276.1628923,-385.5095303,-498.0696665,-387.2549713,-527.2557891,-674.476739,-435.2595258,-544.8264167,-652.4687142,126.9387602,56.01656743,137.9800321,79.87438926,92.55760784,156.1009226,67.30574663,401.6513538,-110.5087195
-302.2694387,-398.9194169,-521.9822433,-380.4684391,-541.6153822,-683.1268485,-428.4536127,-543.9162277,-654.2540426,123.636071,62.57478262,145.756641,95.98367918,109.9301012,172.515252,76.57413362,263.5355788,-28.9905611
-273.6901658,-406.749262,-453.8305911,-398.0665202,-514.3335882,-662.6563256,-430.2994815,-541.1597545,-648.1324093,125.5075579,61.0260897,148.1373876,80.80137292,81.65685021,165.9345862,84.50032898,-83.10815022,39.51461223
-264.0517292,-369.1324603,-495.1612959,-394.8961758,-535.6600825,-686.4838252,-434.7762054,-539.4200923,-638.9133948,140.4120289,54.70653323,156.6195353,80.45715061,66.42971212,145.8288412,70.01243544,387.899193,-29.80564377
-247.3444585,-377.4664044,-486.7034947,-362.3081974,-528.5497159,-650.6955177,-431.0395969,-536.6682838,-638.3912827,138.7253782,82.88640879,149.4298137,96.79755957,144.2350415,205.448197,68.62342191,96.80164547,162.0587039
-288.8361233,-340.3388425,-479.815801,-385.9625614,-521.3451887,-673.7698755,-426.0792106,-533.3730928,-642.5254383,127.5573357,73.67651599,150.9128194,97.18356104,109.2173804,170.7570767,82.34310423,192.4379003,107.7640129
-291.5292183,-390.7094627,-477.6646414,-360.3561596,-537.2509908,-676.5754527,-439.142085,-534.588022,-646.1745568,129.6590259,58.8806481,150.4951411,79.41525956,82.02604747,147.3969313,64.54594473,-37.17648149,44.8390318
-286.7368499,-354.737069,-529.3020655,-383.5866608,-543.3782753,-691.5753955,-428.2074011,-543.5054617,-663.6178097,129.7120421,64.17040739,138.1420762,61.10637637,45.06845453,132.443704,84.11178127,171.0379165,48.50189288
-275.6117406,-413.4492013,-463.4454393,-374.1595785,-528.570166,-671.0382268,-431.247865,-533.1150911,-641.2870254,114.5362798,53.27347276,137.2536437,70.9261199,97.27232584,155.5835357,70.87438456,-155.0387618,84.23669408
-236.5632443,-380.2533576,-496.8428528,-391.2003551,-550.7320353,-671.6727581,-429.4813711,-545.2351714,-660.4234749,134.0065628,66.5784703,143.8223039,68.28292944,62.55576651,140.3574103,75.18800184,239.1292586,31.21277173
-280.6179653,-342.7691353,-440.4091407,-368.0320867,-519.6983371,-686.0437934,-432.0666861,-534.9430434,-648.5309598,145.3705207,81.27738959,146.6219824,110.7873855,85.9258532,169.1744539,69.68716218,-142.9963347,80.64345718
